filename,result,duration
arith/cvc5_bapa/fol_0000075.smt2,sat,0.11
arith/cvc5_bapa/fol_0000076.smt2,sat,0.11
arith/cvc5_bapa/fol_0000077.smt2,sat,0.111
arith/cvc5_bapa/fol_0000078.smt2,unsat,0.012
arith/cvc5_bapa/fol_0000079.smt2,sat,0.095
arith/cvc5_bapa/fol_0000080.smt2,sat,0.092
arith/cvc5_bapa/fol_0000081.smt2,unsat,0.01
arith/cvc5_bapa/fol_0000082.smt2,sat,0.093
arith/cvc5_bapa/fol_0000083.smt2,unsat,0.011
arith/cvc5_bapa/fol_0000084.smt2,sat,0.112
arith/cvc5_bapa/fol_0000085.smt2,unsat,0.11
arith/cvc5_bapa/fol_0000086.smt2,unsat,0.105
arith/cvc5_bapa/fol_0000087.smt2,unsat,0.017
arith/cvc5_bapa/fol_0000088.smt2,unsat,0.113
arith/cvc5_bapa/fol_0000089.smt2,unsat,0.113
arith/cvc5_bapa/fol_0000090.smt2,sat,0.098
arith/cvc5_bapa/fol_0000091.smt2,unsat,0.016
arith/cvc5_bapa/fol_0000092.smt2,unsat,0.016
arith/cvc5_bapa/fol_0000093.smt2,unsat,0.016
arith/cvc5_bapa/fol_0000094.smt2,unsat,0.111
arith/cvc5_bapa/fol_0000095.smt2,unsat,0.11
arith/cvc5_bapa/fol_0000096.smt2,sat,0.113
arith/cvc5_bapa/fol_0000097.smt2,unsat,0.11
arith/cvc5_bapa/fol_0000098.smt2,unsat,0.113
arith/cvc5_bapa/fol_0000099.smt2,sat,0.11
arith/cvc5_bapa/fol_0000100.smt2,sat,0.113
arith/cvc5_bapa/fol_0000101.smt2,sat,0.015
arith/cvc5_bapa/fol_0000102.smt2,sat,0.116
arith/cvc5_bapa/fol_0000103.smt2,sat,0.111
arith/cvc5_bapa/fol_0000104.smt2,sat,0.11
arith/cvc5_bapa/fol_0000105.smt2,sat,0.111
arith/cvc5_bapa/fol_0000106.smt2,sat,0.115
arith/cvc5_bapa/fol_0000107.smt2,unsat,0.02
arith/cvc5_bapa/fol_0000108.smt2,sat,0.094
arith/cvc5_bapa/fol_0000109.smt2,sat,0.113
arith/cvc5_bapa/fol_0000110.smt2,unsat,0.113
arith/cvc5_bapa/fol_0000111.smt2,unsat,0.018
arith/cvc5_bapa/fol_0000112.smt2,unsat,0.108
arith/cvc5_bapa/fol_0000113.smt2,sat,0.093
arith/cvc5_bapa/fol_0000114.smt2,unsat,0.016
arith/cvc5_bapa/fol_0000115.smt2,unsat,0.019
arith/cvc5_bapa/fol_0000116.smt2,unsat,0.014
arith/cvc5_bapa/fol_0000117.smt2,sat,0.09
arith/cvc5_bapa/fol_0000118.smt2,sat,0.111
arith/cvc5_bapa/fol_0000119.smt2,unsat,0.108
arith/cvc5_bapa/fol_0000120.smt2,unsat,0.016
card/cvc5_bapa/fol_0000001.smt2,sat,0.006
card/cvc5_bapa/fol_0000002.smt2,sat,0.006
card/cvc5_bapa/fol_0000003.smt2,sat,0.006
card/cvc5_bapa/fol_0000004.smt2,sat,0.006
card/cvc5_bapa/fol_0000005.smt2,sat,0.006
card/cvc5_bapa/fol_0000006.smt2,sat,0.006
card/cvc5_bapa/fol_0000007.smt2,sat,0.087
card/cvc5_bapa/fol_0000008.smt2,sat,0.006
card/cvc5_bapa/fol_0000009.smt2,sat,0.086
card/cvc5_bapa/fol_0000010.smt2,sat,0.084
card/cvc5_bapa/fol_0000011.smt2,sat,0.085
card/cvc5_bapa/fol_0000012.smt2,sat,0.084
card/cvc5_bapa/fol_0000013.smt2,sat,0.007
card/cvc5_bapa/fol_0000014.smt2,sat,0.006
card/cvc5_bapa/fol_0000015.smt2,sat,0.006
card/cvc5_bapa/fol_0000016.smt2,sat,0.012
card/cvc5_bapa/fol_0000017.smt2,sat,0.006
card/cvc5_bapa/fol_0000018.smt2,sat,0.006
card/cvc5_bapa/fol_0000019.smt2,sat,0.085
card/cvc5_bapa/fol_0000020.smt2,sat,0.084
card/cvc5_bapa/fol_0000021.smt2,unsat,0.009
card/cvc5_bapa/fol_0000022.smt2,sat,0.086
card/cvc5_bapa/fol_0000023.smt2,unsat,0.01
card/cvc5_bapa/fol_0000024.smt2,sat,0.086
