unfold0 file,unfold0 result,unfold0 duration,cvc5 filename,cvc5 result,cvc5 duration,unfold5 file,unfold5 result,unfold5 duration,no_interp file,no_interp result,no_interp duration,sqlsolver filename,sqlsolver result,sqlsolver duration,modified_sqlsolver file,modified_sqlsolver result,modified_sqlsolver duration
bapa/arith/fol_0000038.smt2,unsat,0.0750741958618164,arith/cvc5_bapa/fol_0000038.smt2,unsat,0.010342836380004883,bapa/arith/fol_0000038.smt2,unsat,0.09048104286193848,bapa/arith/fol_0000038.smt2,unsat,0.6438360214233398,arith/cvc5_bapa/fol_0000038.smt2,unsat,0.016,arith/cvc5_bapa/fol_0000038.smt2,unsat,0.016
bapa/arith/fol_0000039.smt2,sat,0.5681860446929932,arith/cvc5_bapa/fol_0000039.smt2,sat,0.03078460693359375,bapa/arith/fol_0000039.smt2,sat,0.3561551570892334,bapa/arith/fol_0000039.smt2,sat,0.1874086856842041,arith/cvc5_bapa/fol_0000039.smt2,sat,0.097,arith/cvc5_bapa/fol_0000039.smt2,unknown,0.092
bapa/arith/fol_0000040.smt2,unsat,0.07920718193054199,arith/cvc5_bapa/fol_0000040.smt2,unsat,0.010473966598510742,bapa/arith/fol_0000040.smt2,unsat,0.09304976463317871,bapa/arith/fol_0000040.smt2,unsat,0.7283639907836914,arith/cvc5_bapa/fol_0000040.smt2,unsat,0.019,arith/cvc5_bapa/fol_0000040.smt2,unsat,0.017
bapa/arith/fol_0000041.smt2,sat,0.12121796607971191,arith/cvc5_bapa/fol_0000041.smt2,sat,0.029093027114868164,bapa/arith/fol_0000041.smt2,sat,0.16591191291809082,bapa/arith/fol_0000041.smt2,sat,0.09428119659423828,arith/cvc5_bapa/fol_0000041.smt2,sat,0.092,arith/cvc5_bapa/fol_0000041.smt2,unknown,0.092
bapa/arith/fol_0000042.smt2,sat,0.2503821849822998,arith/cvc5_bapa/fol_0000042.smt2,sat,0.010782957077026367,bapa/arith/fol_0000042.smt2,sat,0.2653501033782959,bapa/arith/fol_0000042.smt2,sat,0.08940482139587402,arith/cvc5_bapa/fol_0000042.smt2,sat,0.016,arith/cvc5_bapa/fol_0000042.smt2,sat,0.014
bapa/arith/fol_0000043.smt2,sat,0.9803919792175293,arith/cvc5_bapa/fol_0000043.smt2,sat,0.05400800704956055,bapa/arith/fol_0000043.smt2,sat,0.24660205841064453,bapa/arith/fol_0000043.smt2,sat,0.2522768974304199,arith/cvc5_bapa/fol_0000043.smt2,sat,0.11,arith/cvc5_bapa/fol_0000043.smt2,unknown,0.11
bapa/arith/fol_0000044.smt2,sat,0.12192416191101074,arith/cvc5_bapa/fol_0000044.smt2,sat,0.0317387580871582,bapa/arith/fol_0000044.smt2,sat,0.16115212440490723,bapa/arith/fol_0000044.smt2,sat,0.09245586395263672,arith/cvc5_bapa/fol_0000044.smt2,sat,0.016,arith/cvc5_bapa/fol_0000044.smt2,sat,0.013
bapa/arith/fol_0000045.smt2,unsat,0.2713770866394043,arith/cvc5_bapa/fol_0000045.smt2,unsat,0.052745819091796875,bapa/arith/fol_0000045.smt2,unsat,0.16652274131774902,bapa/arith/fol_0000045.smt2,unsat,1.603118658065796,arith/cvc5_bapa/fol_0000045.smt2,unsat,0.115,arith/cvc5_bapa/fol_0000045.smt2,unsat,0.113
bapa/arith/fol_0000046.smt2,sat,0.13207507133483887,arith/cvc5_bapa/fol_0000046.smt2,sat,0.05693173408508301,bapa/arith/fol_0000046.smt2,sat,0.4489901065826416,bapa/arith/fol_0000046.smt2,sat,0.3503732681274414,arith/cvc5_bapa/fol_0000046.smt2,sat,0.111,arith/cvc5_bapa/fol_0000046.smt2,unknown,0.111
bapa/arith/fol_0000047.smt2,unsat,0.22240996360778809,arith/cvc5_bapa/fol_0000047.smt2,unsat,0.05166506767272949,bapa/arith/fol_0000047.smt2,unsat,0.13659381866455078,bapa/arith/fol_0000047.smt2,unsat,1.518003225326538,arith/cvc5_bapa/fol_0000047.smt2,unsat,0.111,arith/cvc5_bapa/fol_0000047.smt2,unsat,0.113
bapa/arith/fol_0000048.smt2,sat,0.1418600082397461,arith/cvc5_bapa/fol_0000048.smt2,sat,0.054540157318115234,bapa/arith/fol_0000048.smt2,sat,0.13233184814453125,bapa/arith/fol_0000048.smt2,sat,0.11100125312805176,arith/cvc5_bapa/fol_0000048.smt2,sat,0.113,arith/cvc5_bapa/fol_0000048.smt2,unknown,0.113
bapa/arith/fol_0000049.smt2,sat,0.33686137199401855,arith/cvc5_bapa/fol_0000049.smt2,sat,0.05737113952636719,bapa/arith/fol_0000049.smt2,sat,0.1349477767944336,bapa/arith/fol_0000049.smt2,sat,0.19077086448669434,arith/cvc5_bapa/fol_0000049.smt2,sat,0.118,arith/cvc5_bapa/fol_0000049.smt2,unknown,0.112
bapa/arith/fol_0000050.smt2,sat,0.7648770809173584,arith/cvc5_bapa/fol_0000050.smt2,sat,0.012016057968139648,bapa/arith/fol_0000050.smt2,sat,0.19594502449035645,bapa/arith/fol_0000050.smt2,sat,0.13717198371887207,arith/cvc5_bapa/fol_0000050.smt2,sat,0.018,arith/cvc5_bapa/fol_0000050.smt2,sat,0.014
